team_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
8540,"[39488, 39425, 39426, 39367, 35112, 39207, 37768, 32747, 34540, 49677, 24493, 24622, 33337, 40601, 39191, 31288, 30713, 39419, 39422, 39423]","[27659, 49677, 45457, 40855, 39191, 39207, 35112, 24622, 31288, 33337, 39488, 39367, 42702, 32747, 34540, 129391, 104434, 30713, 39419, 41341, 39422]","[155273, 27659, 49677, 45457, 40855, 41887, 57123, 39207, 35112, 24622, 31288, 33337, 164029, 39488, 39367, 105548, 30284, 32747, 34540, 107502, 129391, 147951, 35575, 39419, 39422]","[40855, 139806, 27558, 39207, 202790, 38060, 24622, 31288, 164029, 39488, 42306, 30920, 105548, 46820, 32747, 196205, 107502, 147951, 150509, 206701, 210932, 213366, 35575, 97789]","[56576, 119305, 45457, 39194, 325916, 140963, 27558, 202790, 270774, 164029, 39488, 30920, 105548, 112848, 32747, 150509, 107502, 147951, 41841, 210932, 24443, 97789]","[56576, 182791, 27663, 39194, 325916, 27558, 18859, 68404, 39477, 164029, 39488, 31303, 30920, 105548, 39509, 41045, 365531, 113631, 202343, 32747, 92532, 210932, 97657]","[97789, 309726, 30920, 282473, 40656, 34000, 41874, 293235, 92532, 39477, 270774, 113239, 118616, 34654, 434778, 325916, 164029, 139806]","[362121, 41874, 211091, 169752, 42651, 139806, 30881, 128803, 39477, 270774, 164029, 42434, 128456, 30920, 40656, 34000, 208852, 41045, 113239, 118616, 434778, 309726, 279392, 108401, 41841, 293235, 92532, 267260]","[362121, 151050, 211091, 169752, 139806, 30881, 39477, 270774, 655544, 130113, 42434, 670927, 670928, 34000, 208852, 118616, 434778, 279392, 108401, 293235, 92532, 267260]"
8543,"[39331, 39332, 30918, 25735, 39334, 33544, 18506, 30474, 43341, 25584, 25597, 39731, 39444, 25587, 33687, 25594, 41629, 25598, 16351]","[25735, 33544, 30474, 25597, 171153, 39444, 33687, 39324, 41629, 39331, 39332, 39334, 39726, 39731, 30918, 18506, 43341, 16351, 25584, 25587, 25588, 25594, 56829, 25598]","[27657, 30474, 39444, 39324, 41629, 39331, 30628, 39332, 39334, 35244, 39726, 39731, 185925, 21446, 18506, 43341, 39769, 25588, 25594, 56829, 25598]","[150401, 33418, 38922, 27660, 39444, 41629, 39331, 39334, 33963, 35244, 39726, 39599, 26171, 41667, 185925, 21446, 43341, 39769, 57067, 34540, 25594, 56829, 25598, 37503]","[150401, 56961, 33418, 38922, 27660, 39562, 39444, 41629, 39331, 11685, 39334, 33963, 35244, 30638, 39599, 39729, 26294, 26171, 40001, 41667, 185925, 21446, 18506, 66890, 43341, 57067, 25594, 25598, 37503]","[150401, 27657, 39562, 27660, 30735, 281999, 39444, 317717, 11685, 39334, 79013, 35244, 30638, 39599, 230190, 26294, 26171, 40001, 41667, 184132, 185925, 21446, 66890, 43341, 57067, 38393, 25594, 488958]","[18945, 30983, 39562, 38393, 281999, 317717, 11685, 39334, 79013, 35244, 30638, 39599, 230190, 106292, 26171, 40001, 184132, 185925, 21446, 66890, 43341, 150747, 57067, 26489, 25594, 488958]","[18945, 30983, 362120, 39562, 188555, 38393, 73999, 317717, 11685, 39334, 79013, 30638, 39599, 230190, 106292, 40001, 184132, 185925, 66890, 43341, 150747, 26489, 25594, 488958]","[18945, 358149, 30983, 362120, 39562, 38393, 73999, 317717, 128036, 11685, 30638, 39599, 230190, 106292, 41411, 463301, 66890, 43341, 40016, 150747, 465628, 518373, 26489, 25594, 488958]"
8548,"[34177, 26123, 22924, 24845, 24978, 31257, 24742, 36783, 38837, 23998, 32964, 39109, 70360, 38495, 32865, 32867, 32616, 32618, 23792, 32496, 39669, 30585]","[34177, 22924, 24845, 24978, 31257, 24742, 160936, 97194, 36783, 38837, 23998, 32705, 32578, 32964, 32200, 70360, 38495, 32865, 32867, 32616, 32618, 23792, 32496, 168308, 39669, 30585]","[34177, 22924, 24845, 31257, 160936, 97194, 36783, 38837, 23998, 24001, 32705, 32964, 32200, 70360, 8922, 32865, 32867, 32616, 32618, 23792, 32496, 168308, 39669]","[169217, 34177, 24845, 43279, 31257, 171803, 163228, 23839, 97194, 32430, 36783, 39223, 23998, 24001, 32705, 32964, 165704, 30031, 188503, 70360, 8922, 70369, 32616, 23792, 32496, 39669, 58486, 94332]","[169217, 22924, 24845, 43279, 40855, 171803, 163228, 23839, 46495, 160936, 36783, 308277, 30904, 276290, 32964, 32583, 165704, 70360, 8922, 32616, 23792, 32496, 39669, 94332]",[],[],[],[]
8549,"[97932, 35608, 30892, 24753, 22978, 42183, 24393, 35544, 33754, 38491, 24159, 24161, 24162, 24163, 24166, 24167, 33128, 95344, 35442, 38899, 24183]","[24161, 22978, 24163, 24162, 24166, 24167, 33128, 24393, 29672, 97932, 28108, 35544, 24753, 35442, 24183, 35608, 33754, 24159]",[],[],[],[],[],[],[]
8550,[],[],[],[],[],[],"[79747, 193807, 304022, 185625, 179866, 116253, 186153, 187563, 26028, 39999, 94019, 278341, 120917, 30679, 25560, 33122, 46704, 426873, 450812, 210429, 426878]","[79747, 422281, 505866, 193807, 185625, 179866, 116253, 91560, 186153, 187563, 388025, 463803, 39999, 94019, 120917, 30679, 25560, 33122, 46704, 426873, 210429, 426878]",[]
8551,"[39559, 23947, 41878, 24854, 74009, 38938, 41754, 50074, 41378, 37541, 42664, 27691, 22832, 42041, 39354, 39229, 43338, 30284, 22355, 24792, 39393]","[39559, 23947, 41878, 24854, 11671, 74009, 38938, 41754, 33817, 41378, 37541, 42664, 27691, 22832, 39345, 74291, 41399, 42041, 39354, 39229, 414788, 30284, 22355, 71768, 39393, 108401, 39163]","[196226, 414788, 23947, 24492, 22832, 42321, 41874, 165624, 41878, 24854, 24440, 42041, 38938, 39229, 33817]","[154249, 27663, 41874, 27668, 41878, 42647, 24854, 74009, 33817, 17836, 42041, 39229, 41661, 42434, 414788, 184653, 190030, 40656, 41816, 39644, 157284, 165624]","[37508, 39429, 154249, 185867, 27663, 41874, 27668, 41878, 24854, 42647, 74009, 33817, 37537, 22305, 17836, 42041, 39229, 41661, 42433, 42434, 414788, 282438, 27719, 31304, 184653, 190030, 40656, 41809, 39638, 41816, 39644, 164319, 157284, 42482, 73845, 165624, 57082]","[42433, 42434, 37508, 414788, 113604, 39397, 31304, 17836, 37520, 41809, 41874, 41841, 27668, 73845, 24854, 39638, 40656, 33817, 39229, 164319]",[],[],[]
8558,"[45440, 24852, 28439, 18592, 24099, 150573, 37429, 150330, 75196, 24137, 37455, 33872, 47193, 25563, 16230, 33768, 33773, 37871, 38385, 32764, 32766]","[45440, 30851, 182921, 186121, 24852, 28439, 113695, 24099, 113318, 37429, 150330, 68411, 75196, 75194, 47552, 164033, 37441, 37455, 47193, 25563, 16230, 33767, 33768, 80492, 33773, 38385, 121716, 37879, 32764, 32766]","[45440, 163971, 182921, 186121, 18705, 24852, 113695, 24099, 185123, 183331, 113318, 38578, 75194, 150330, 47552, 37441, 193223, 25563, 40165, 33767, 80492, 33773, 213489, 38385, 213490, 121716]","[163971, 186121, 18705, 70812, 113695, 185123, 183331, 31014, 38578, 75194, 37441, 193223, 230993, 25563, 37469, 33759, 33767, 282475, 80492, 254702, 159598, 213489, 121716, 163199]","[163971, 195589, 186121, 182928, 107930, 70812, 113695, 185123, 183331, 52004, 31014, 38578, 58294, 43329, 37441, 193223, 30663, 230993, 150872, 184536, 37469, 40672, 282474, 70891, 282475, 254702, 159598, 213489, 121716, 163199]","[103424, 195589, 186121, 127370, 121872, 182928, 40599, 107930, 70812, 113695, 215584, 185123, 52004, 38578, 58294, 213500, 37441, 30663, 165706, 230993, 150872, 280920, 40672, 291425, 282471, 282474, 70891, 254702, 159598, 121716, 190452, 186748]","[103424, 41622, 40599, 37654, 416409, 107930, 359193, 70812, 215584, 185123, 52004, 38578, 58294, 213500, 257855, 30663, 165706, 230993, 280920, 102879, 40672, 291425, 70891, 161651, 190452, 574200, 186748]","[41622, 37654, 88986, 107930, 70812, 185123, 52004, 38578, 58294, 213814, 257855, 314947, 574662, 165706, 532942, 102879, 70891, 498033, 161651, 190452, 358138]","[209922, 80265, 193930, 452243, 41622, 88986, 107930, 185123, 52004, 246438, 257855, 40001, 314947, 574662, 165706, 629579, 532942, 102879, 498033, 161651, 46836, 190452, 358138]"
8559,"[23937, 23783, 23784, 23785, 35532, 37996, 35438, 24336, 24372, 34261, 26454, 38999, 23931, 23932, 23933, 23934]","[23937, 11576, 26244, 23783, 23784, 23785, 35532, 24653, 113772, 35438, 24336, 37496, 155384, 130670, 24372, 34261, 26454, 24728, 23932, 23934]","[23937, 24455, 24336, 24728, 30753, 143793, 24372, 11576, 40128, 35532, 193869, 34261, 26454, 33633, 23934, 23783, 23785, 130670, 157303, 155384, 23932, 34430, 163199]","[191616, 23937, 24455, 24728, 33048, 30753, 24372, 11576, 40128, 42183, 38856, 196169, 35532, 34261, 26454, 33633, 23934, 287223, 24166, 23783, 130670, 157303, 155384, 23932, 34430]","[40128, 33633, 30753, 33048, 24166, 42183, 38856, 196169, 34430, 157303, 35532, 24780, 198444, 245422, 26454, 41175, 155384, 34230, 23934]",[],[],[],[]
8560,[],[],"[33959, 33960, 37416, 184138, 99047, 32764, 37421, 47565, 38540, 33997, 33961, 150831, 33973, 102620, 102622]","[38540, 56846, 38551, 26010, 33959, 33960, 37416, 37421, 150831, 282676, 33973, 184138, 47565, 75342, 33997, 241997, 46289, 102620, 205278, 102622, 99047, 40428, 99054, 28284]","[38536, 38540, 56846, 33959, 33960, 37421, 282676, 33973, 282678, 184138, 47565, 75342, 33997, 241997, 46289, 102620, 205278, 102622, 99047, 56686, 99054, 28284]","[38536, 38540, 56846, 485141, 170775, 33959, 33960, 37421, 282676, 33973, 282678, 478391, 162497, 41156, 184138, 47565, 75342, 241997, 173389, 46289, 102620, 102622, 99047, 56686, 99054]","[38536, 38540, 485141, 170775, 80295, 33959, 33960, 245555, 282676, 33973, 282678, 478390, 162497, 41156, 184138, 47565, 75342, 46289, 102620, 102622, 99047, 407786, 56686, 129918]","[38536, 38540, 485141, 80295, 33959, 33960, 607148, 245555, 282676, 33973, 282678, 41156, 47565, 75342, 46289, 101590, 102620, 102622, 99047, 361322, 56686, 150649, 129918]","[485141, 636565, 201111, 80295, 33960, 607148, 409005, 245555, 282676, 33973, 282678, 41156, 47565, 75342, 101590, 678234, 102620, 128732, 205278, 102622, 99047, 361322]"
8564,"[30721, 34530, 39447, 34534, 23688, 34952, 30729, 30731, 32751, 32752, 26096, 26098, 26099, 41044, 30870, 30743, 46554, 31996, 39549]","[30720, 30721, 30850, 30723, 23688, 34952, 30729, 30731, 30612, 30870, 39447, 30743, 30890, 36784, 80562, 41044, 46554, 27615, 34530, 34534, 32751, 32752, 26096, 26098, 26099, 39549]","[30720, 30721, 39555, 30723, 23688, 34952, 30729, 30731, 30612, 30870, 30743, 80562, 39349, 33974, 46554, 34530, 34534, 32751, 32752, 26096, 30711, 39549]","[30721, 39555, 30723, 23688, 34952, 30603, 35724, 161682, 30870, 27694, 161328, 80562, 33974, 25541, 27335, 39367, 26315, 46554, 34530, 38244, 34534, 32748, 32751, 26096, 30713, 39549]","[34530, 39555, 30723, 39549, 34534, 27335, 23688, 39367, 34952, 30603, 26315, 288613, 32751, 161328, 26096, 30453, 33974, 30905, 46554, 30713]","[39555, 30598, 108808, 23688, 34952, 24970, 36121, 26522, 46241, 57124, 212645, 161328, 33974, 30905, 265273, 24507, 73024, 39367, 26315, 34530, 24549, 288613, 30453, 30713]","[39555, 30853, 30598, 34952, 24970, 30603, 299799, 26522, 57124, 212645, 77741, 161328, 33974, 30905, 30906, 24507, 49860, 72656, 30675, 41044, 34530, 127460, 24549, 288613, 30453, 33782, 30713, 41466, 199291]","[39555, 30598, 108808, 154249, 24970, 612755, 37526, 46241, 57124, 46374, 77741, 161328, 41269, 30905, 30906, 24507, 47041, 26564, 49860, 72518, 39367, 72656, 30675, 280276, 362195, 34530, 244963, 127460, 24549, 288613, 30453, 33782, 166648, 41466, 199291, 618878]","[39555, 108808, 24970, 612755, 46241, 57124, 46374, 24507, 47041, 26564, 72518, 27335, 72656, 362195, 470868, 127460, 288613, 30453, 33782, 166648, 618878, 154239]"
8569,[],[],[],[],[],[],"[13472, 50657, 2625, 69249, 465828, 154911, 154950, 208813, 47246, 429871, 13329, 357302, 275735, 34266, 92223]","[2625, 69249, 465828, 4999, 95533, 47246, 208813, 13329, 13490, 357302, 196185, 34266, 208315, 309050, 154911]",[]
8571,[],"[16387, 33676, 6803, 37887, 149279, 39859, 78902, 40521, 39625, 131404, 148302, 37971, 39772, 67939, 67940, 148326, 148327, 38249, 148329, 38257, 33660, 95615]","[38434, 16387, 67939, 95615, 164732, 38249, 40521, 39625, 38312, 38257, 143442, 37971, 6803, 149279, 78902, 33685, 39772, 26109, 37887]","[206592, 26502, 9213, 33685, 37887, 149279, 208672, 38945, 38434, 208929, 38312, 186621, 40521, 39625, 131404, 143442, 37971, 38231, 111194, 37861, 45413, 148325, 38249, 38257, 77813, 183548, 26109, 95614, 95615]","[206592, 187012, 208672, 38945, 208929, 26109, 71599, 242229, 179783, 39625, 131530, 131404, 38231, 111194, 289250, 37861, 45413, 196203, 38257, 9213, 95614, 95615]","[208672, 38945, 206592, 208929, 289250, 37861, 179783, 39625, 131530, 196203, 39148, 71599, 38257, 38231, 111194, 26109, 95614, 95615]","[206592, 181312, 289250, 37861, 37065, 131530, 94284, 39148, 166670, 208718, 478447, 38257, 167057, 157375, 156693, 299510, 278839, 104377, 95614, 95615]","[206592, 166670, 156693, 581141, 478112, 70959, 104377, 305214, 157375, 181312, 209855, 192326, 40520, 37065, 94284, 39148, 280046, 478447, 38257, 317937, 95614]","[206592, 181312, 478112, 192326, 40520, 37065, 94284, 294252, 478447, 70959, 38257, 317937, 371538, 156693, 305214, 179513, 95614, 209855]"
8573,[],[],[],[],[],[],"[288784, 68114, 149140, 173462, 107806, 265123, 338979, 186284, 45490, 39859, 242234, 131531, 38353, 201811, 149334, 208985, 134233, 38365, 36832, 280033, 6757, 148329, 564854]","[288784, 68114, 149140, 173462, 107806, 166302, 265123, 38440, 186284, 38327, 242234, 298941, 466117, 30918, 131531, 201811, 149334, 208985, 134233, 38365, 36832, 280033, 206182, 148329, 95615]","[280033, 265123, 107806, 206182, 418105, 38440, 30918, 131531, 298941, 201811, 173462, 38327, 208985, 166618, 346111, 38365, 166302, 95615]"
8576,[],[],[],"[33420, 143757, 46221, 40721, 46230, 46246, 71472, 94013, 37567, 118850, 31047, 38728, 46535, 189908, 40021, 40025, 148830, 26346, 183530, 154233, 37242]","[46468, 34183, 143752, 103691, 33420, 143757, 46221, 39311, 40721, 46230, 46246, 71472, 94013, 37567, 118850, 31047, 38728, 40021, 148830, 78186, 26346, 154233, 37242, 26364]","[46468, 34183, 143752, 103691, 33420, 143757, 46221, 39311, 478997, 26391, 281763, 46246, 26288, 51509, 11323, 94013, 37567, 118850, 490181, 31047, 213319, 94033, 40021, 40022, 148830, 40543, 78186, 26346, 183530, 97521, 474102, 154233, 26364, 154238]","[518538, 143757, 526223, 478997, 26288, 51509, 39993, 11323, 37567, 26052, 490181, 31047, 94033, 40022, 148830, 46689, 78186, 97521, 474102, 154233, 26364]",[],[]
8581,[],[],"[33668, 41255, 37672, 114762, 37484, 74734, 34575, 75214, 38449, 2770, 38546, 127894, 33847, 58294, 38489, 37916]","[33668, 111237, 34575, 154256, 41622, 38550, 127894, 37916, 46621, 41255, 37672, 38449, 58294, 33847, 30279, 30922, 114762, 75214, 33872, 38489, 33753, 37597, 37484, 74734]","[111237, 34575, 154256, 35988, 38550, 127894, 46621, 384413, 70949, 37799, 42664, 37672, 41255, 33847, 30276, 30279, 38601, 30922, 38475, 41292, 33872, 33753, 37597, 166111, 75619, 33892, 37484, 51949, 74734, 150769, 18673, 46836]","[30977, 105351, 35988, 38550, 127894, 39834, 46621, 384413, 70949, 37799, 41255, 39474, 33847, 30276, 42312, 41294, 33872, 33753, 37597, 166111, 75619, 150632, 37484, 51949, 2796, 303088, 46836, 42873]","[105351, 127894, 39834, 184091, 46621, 384413, 477472, 70949, 38449, 183346, 213820, 513086, 24132, 30276, 42312, 287691, 41292, 41294, 179407, 174030, 37461, 115798, 37597, 75619, 150632, 37484, 51949, 46836, 25462, 42873]","[213504, 105351, 37656, 184091, 46621, 384413, 477472, 70949, 280485, 211118, 513086, 43329, 24132, 30276, 38469, 42312, 287691, 41294, 179407, 364244, 37597, 476769, 150632, 37484, 303088, 466672, 46836, 25462, 42873]","[213504, 105351, 346379, 40721, 184091, 384413, 477472, 280485, 38699, 513086, 37441, 30276, 38469, 287691, 364244, 37597, 476769, 150632, 282473, 37484, 466672, 301809, 25462]"
8583,"[30977, 26113, 30823, 26376, 26136, 40714, 26251, 26288, 34037, 108535, 94008, 39993, 39994, 11323, 39996, 39999]","[30977, 26113, 26241, 40714, 26251, 26136, 36121, 97699, 39980, 26288, 94008, 39993, 39994, 11323, 39996, 39999, 26199, 115429, 30823, 34037, 108535]","[30977, 26241, 115429, 36121, 30823, 26376, 26136, 40714, 26251, 39980, 143752, 26288, 34417, 26261, 34037, 26199, 94008, 39993, 11323, 39996]","[30977, 26241, 26376, 32776, 143752, 26251, 26136, 192921, 33448, 39980, 111917, 26288, 39993, 279866, 246331, 11323, 47552, 26311, 260564, 26199, 37466, 115429, 30823, 34417, 34037]","[30977, 26241, 26251, 41877, 33448, 39980, 111917, 26288, 279477, 246331, 11323, 47552, 26311, 307015, 120915, 260564, 26199, 37466, 95076, 115429, 30823, 34417]",[],[],[],[]
8586,"[30818, 46403, 41157, 40006, 34182, 32870, 38697, 30950, 23949, 25421, 30895, 23760, 24656, 31921, 24531, 40755, 30354, 38067, 30455, 31097]","[30818, 46403, 40006, 32870, 38697, 30348, 23949, 30895, 23760, 24656, 31921, 24531, 40755, 30354, 23984, 30455, 31097]","[30348, 46353, 30354, 38820, 30895, 23984, 31921, 33074, 40755, 38835, 156727, 24635, 46403, 97988, 40006, 24399, 23760, 24656, 24531, 159833, 26209, 30818, 32870, 30830, 30455, 30840, 31097, 26108]","[30348, 46353, 30354, 24223, 38820, 36012, 30380, 30895, 23984, 31921, 40755, 38835, 156727, 46403, 97988, 40006, 24656, 24531, 159833, 26209, 30818, 115681, 32870, 30830, 30960, 30455, 30840, 31097, 26108]","[37762, 30348, 30735, 46353, 30354, 24223, 38820, 30380, 30895, 41008, 31921, 38835, 156727, 111800, 26295, 40006, 24656, 24531, 159833, 115681, 30956, 30960, 30840, 26108]","[37762, 37506, 30348, 41365, 166422, 114971, 157723, 157729, 30380, 177837, 30895, 41008, 26295, 156727, 111800, 128827, 40006, 24656, 24531, 159833, 115681, 290411, 30956, 110189, 30960, 26108]","[37762, 37506, 174850, 46353, 41365, 166422, 95509, 276121, 114971, 157723, 157729, 500520, 177837, 30895, 41008, 26295, 156727, 111800, 160448, 24531, 159833, 290411, 110189, 30960, 194165, 26108]","[37762, 174850, 212867, 46353, 95509, 166422, 276121, 157723, 114971, 500520, 177837, 41008, 26295, 160448, 363333, 37193, 160599, 159833, 361315, 110189, 194165, 191869]","[160448, 37762, 174850, 361315, 363333, 212867, 110189, 160599, 41008, 46353, 276121, 264221, 194165, 26295, 159833, 157723, 191869, 212702]"
8588,[],"[41312, 195299, 41221, 33446, 32776, 40009, 40010, 40011, 33451, 39565, 40012, 78186, 165679, 30897, 40018, 31307, 33433, 26139, 26141]","[41312, 195299, 41221, 33446, 230982, 32776, 40009, 40010, 40011, 33451, 39565, 40012, 78186, 165679, 30897, 41360, 31307, 30899, 33433, 26139]","[238786, 195299, 214972, 33446, 40009, 78186, 35531, 33451, 39565, 40012, 79247, 165679, 30897, 33433, 41360, 30899, 154230, 157561, 26139, 160220]",[],[],"[208672, 11336, 478345, 445226, 40683, 46412, 277341, 564712, 441871, 423058, 41236, 27573, 179893, 438167, 308088, 103866, 563068, 240477, 41182, 265591]","[157955, 478345, 277390, 441871, 423058, 41236, 438167, 208672, 445226, 609841, 179893, 103866, 46412, 604374, 277341, 240477, 41182, 564712, 40683, 265591, 308088, 563068]",[]
8592,"[26112, 30691, 26052, 25541, 46344, 78185, 25515, 40049, 26163, 24116, 40022, 33464, 26138, 26171, 40060, 31293]","[26112, 30625, 30691, 26052, 25541, 32868, 40197, 26311, 78185, 25515, 40044, 30670, 26163, 24116, 40020, 26138, 26171, 40060, 31293]","[26112, 40964, 40197, 40725, 26138, 154280, 25515, 38703, 39987, 26163, 31293, 26307, 26052, 25541, 26311, 103372, 30670, 38098, 95955, 40025, 72541, 26336, 30691, 78185, 40044, 40060]","[26336, 26112, 31293, 40740, 26307, 40197, 40964, 154280, 78185, 149962, 38703, 41232, 38098, 39987, 95955, 35637, 40060, 72541]","[26112, 40964, 24205, 41232, 40740, 154280, 39978, 38703, 39987, 179891, 35637, 31293, 26307, 149962, 111819, 149583, 38098, 95955, 26336, 78185, 308843, 40060]","[26112, 31293, 40740, 26307, 280965, 154280, 149962, 102699, 24205, 279181, 186831, 38703, 149583, 38098, 95955, 179891, 40558, 421786, 40060, 31037]","[26112, 280965, 279181, 25496, 421786, 40740, 38703, 562995, 31293, 31037, 26307, 149962, 186831, 149583, 38098, 95955, 210398, 254308, 317932, 248689, 167027, 40060]","[210691, 280965, 25496, 199834, 282286, 562995, 23988, 31293, 31037, 26307, 31300, 278341, 149962, 612863, 186831, 299984, 38098, 95955, 210398, 254308, 317932, 248689, 167027, 473855]","[210691, 280965, 27277, 26126, 346004, 199834, 282286, 23988, 31293, 31037, 31300, 278341, 149962, 612863, 299984, 717270, 357080, 210398, 254308, 248689, 109298, 32627, 167027, 473855]"
8593,"[37762, 26468, 26535, 118730, 30603, 37643, 23951, 36784, 26002, 33683, 109651, 26005, 45174, 30841, 26459, 40636]","[37762, 30603, 37643, 23951, 26002, 33683, 26535, 18734, 40636, 26435, 118730, 109648, 109651, 109652, 160599, 40153, 26459, 103899, 35680, 26468, 45174, 30841]","[37762, 37764, 30603, 37643, 23951, 26002, 157723, 26535, 35497, 36788, 40636, 26435, 118730, 24655, 240337, 26450, 109651, 109652, 209362, 209361, 160599, 26459, 103899, 38491, 35680, 45174, 30841]","[37762, 37764, 37643, 26002, 157723, 257828, 292773, 35497, 18734, 5044, 78409, 118730, 298448, 240337, 209362, 109651, 109652, 26450, 107987, 160599, 103899, 243421, 299514, 161012, 45174, 191994]","[37764, 211089, 26002, 143512, 157723, 5662, 266526, 212512, 292773, 39213, 26435, 304455, 78409, 118730, 209225, 240337, 209362, 109651, 109652, 107987, 160599, 103899, 243421, 305132, 352366, 120560, 26611, 161012, 45174, 299514, 46078]","[96643, 211089, 26002, 143512, 264860, 266526, 212512, 257828, 32937, 252969, 39213, 30915, 213702, 304455, 209225, 298448, 298449, 191994, 103899, 243421, 305132, 120560, 161012, 299514, 46078]","[212512, 257828, 518373, 304455, 31294, 32937, 178762, 209225, 305132, 39213, 252969, 298448, 211089, 299514, 496563, 191994, 562267, 264860, 46078, 266526]","[309505, 211089, 164246, 467479, 264860, 266526, 212512, 252969, 469804, 39213, 496563, 178753, 304455, 209225, 5710, 298448, 191994, 277460, 562267, 612836, 518373, 352366, 299514, 46078]","[212512, 178753, 309505, 467479, 612836, 304455, 209225, 469804, 39213, 352366, 298448, 496563, 277460, 623540, 164246, 514806, 299514, 562267, 264860, 266526]"
